DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-10-23 15:26:54,87,173,0,1006.769,73.07,86.5,118,10207,0,0,0.908,6.035
2025-10-23 15:26:56,87,171,0,1010.462,68.24,85.5,118,10089,0,0,0.842,6.269
2025-10-23 15:26:58,87,173,0,1003.613,72.165,86.5,118,10207,0,0,0.954,6.121
2025-10-23 15:27:00,87,176,0,1002.852,66.783,88,117.983,10382.5,0,0,0.938,6.364
2025-10-23 15:27:02,87,170,0,1003.506,69.915,85,118,10030,0,0,0.912,6.512
2025-10-23 15:27:04,87,176,0,1009.023,64.8,88,118,10384,0,0,0.926,6.341
2025-10-23 15:27:06,87,172,0,1005.965,61.075,86,117.983,10146.5,0,0,0.895,6.198
2025-10-23 15:27:08,87,169,0,1004.302,66.903,84.5,118,9971,0,0,0.923,6.574
2025-10-23 15:27:10,87,175,0,1009.137,68.145,87.5,117.983,10323.5,0,0,0.937,6.206
2025-10-23 15:27:12,88,178,0,996.315,65.557,89,118,10502,0,0,0.91,6.298
2025-10-23 15:27:14,90,174,0,1013.253,66.035,87,118,10266,0,0,0.943,6.414
2025-10-23 15:27:16,90,179,0,1006.838,67.615,89.5,118,10561,0,0,0.86,6.022
2025-10-23 15:27:18,90,174,0,1007.103,71.929,87,118,10266,0,0,0.914,6.632
2025-10-23 15:27:20,90,56,0,1009.036,50.653,28,118,3304,0,0,0.911,6.625
2025-10-23 15:27:22,90,180,0,1003.806,65.66,90,118,10620,0,0,0.939,12.683
2025-10-23 15:27:24,90,179,0,1012.592,64.416,89.5,118,10561,0,0,0.933,6.581
2025-10-23 15:27:26,90,175,0,1013.491,64.242,87.5,118,10325,0,0,0.714,4.794
2025-10-23 15:27:28,90,182,0,1004.11,66.117,91,117.984,10736.5,0,0,0.758,5.467
2025-10-23 15:27:30,90,179,0,1012.246,62.786,89.5,118,10561,0,0,0.771,5.67
2025-10-23 15:27:32,90,177,0,1004.689,62.43,88.5,118,10443,0,0,0.893,6.463
2025-10-23 15:27:34,93,179,0,1003.095,66.858,89.5,118,10561,0,0,0.771,5.821
2025-10-23 15:27:36,93,179,0,1006.598,60.79,89.5,118,10561,0,0,0.933,6.553
2025-10-23 15:27:38,93,189,0,1002.693,57.738,94.5,118,11151,0,0,0.937,6.45
2025-10-23 15:27:40,93,184,0,1005.799,59.129,92,118,10856,0,0,0.897,6.071
2025-10-23 15:27:42,93,184,0,1008.201,67.213,92,118,10856,0,0,0.918,6.326
2025-10-23 15:27:44,93,182,0,1006.335,65.661,91,118,10738,0,0,0.923,6.269
2025-10-23 15:27:46,93,188,0,1000.293,61.913,94,118,11092,0,0,0.856,6.128
2025-10-23 15:27:48,93,184,0,1015.446,65.583,92,118,10856,0,0,0.842,5.913
2025-10-23 15:27:50,93,187,0,1011.187,66.081,93.5,117.984,11031.5,0,0,0.898,6.465
2025-10-23 15:27:53,93,183,0,1005.344,65.407,91.5,118,10797,0,0,0.885,6.525
2025-10-23 15:27:55,96,181,0,1008.464,71.9,90.5,118,10679,0,0,0.923,6.343
2025-10-23 15:27:57,96,192,0,1006.089,69.979,96,118,11328,0,0,0.885,6.354
2025-10-23 15:27:59,96,191,0,1002.937,69.163,95.5,118,11269,0,0,1.005,6.654
2025-10-23 15:28:01,96,190,0,1006.642,65.409,95,118,11210,0,0,0.911,6.258
2025-10-23 15:28:03,96,194,0,1009.438,66.214,97,118,11446,0,0,0.881,6.515
2025-10-23 15:28:05,96,189,0,1002.365,69.114,94.5,118,11151,0,0,0.915,6.344
