DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-10-23 08:58:58,87,85,0,1004.859,71.118,42.5,228,9690,0,0,0.412,3.482
2025-10-23 08:59:00,87,174,0,1004.362,68.19,87,228,19836,0,0,0.546,4.161
2025-10-23 08:59:02,87,168,0,1002.958,61.913,84,228,19152,0,0,0.458,3.78
2025-10-23 08:59:04,87,172,0,1009.395,61.014,86,228,19608,0,0,0.43,2.919
2025-10-23 08:59:06,87,176,0,999.182,64.547,88,228,20064,0,0,0.472,3.688
2025-10-23 08:59:08,87,169,0,1003.172,63.662,84.5,228,19266,0,0,0.574,4.657
2025-10-23 08:59:10,87,175,0,1007.771,65.179,87.5,228,19950,0,0,0.571,4.606
2025-10-23 08:59:12,90,173,0,1010.896,67.051,86.5,228,19722,0,0,0.509,4.104
2025-10-23 08:59:14,90,183,0,997.022,58.563,91.5,228,20862,0,0,0.541,3.459
2025-10-23 08:59:16,90,180,0,1004.411,66.828,90,228,20520,0,0,0.467,3.933
2025-10-23 08:59:18,90,178,0,998.652,59.617,89,228,20292,0,0,0.433,3.101
2025-10-23 08:59:20,90,177,0,1007.339,62.155,88.5,228,20178,0,0,0.429,3.254
2025-10-23 08:59:22,90,180,0,1005.017,61.149,90,227.983,20518.5,0,0,0.533,3.789
2025-10-23 08:59:24,90,178,0,1004.197,70.825,89,228,20292,0,0,0.612,4.775
2025-10-23 08:59:26,90,182,0,1006.236,71.454,91,227.984,20746.5,0,0,0.346,3.099
2025-10-23 08:59:28,90,181,0,993.387,68.692,90.5,228,20634,0,0,0.492,3.547
2025-10-23 08:59:31,90,179,0,998.704,67.341,89.5,228,20406,0,0,0.441,3.33
2025-10-23 08:59:33,93,179,0,1001.469,64.845,89.5,228,20406,0,0,0.441,8.57
2025-10-23 08:59:35,93,182,0,999.467,63.859,91,227.984,20746.5,0,0,0.467,3.802
2025-10-23 08:59:37,93,192,0,1009.312,70.861,96,228,21888,0,0,0.458,3.547
2025-10-23 08:59:39,93,183,0,1004.514,68.01,91.5,228,20862,0,0,0.41,3.175
2025-10-23 08:59:41,93,185,0,999.481,65.17,92.5,228,21090,0,0,0.454,3.438
2025-10-23 08:59:43,93,184,0,1005.136,68.099,92,228,20976,0,0,0.337,3.163
2025-10-23 08:59:45,93,191,0,1000.916,65.322,95.5,228,21774,0,0,0.534,4.377
2025-10-23 08:59:47,93,190,0,1004.221,62.18,95,228,21660,0,0,0.432,3.284
2025-10-23 08:59:49,93,184,0,1001.696,64.204,92,228,20976,0,0,0.495,4.473
2025-10-23 08:59:51,93,177,0,1000.65,71.293,88.5,228,20178,0,0,0.531,4.667
2025-10-23 08:59:53,96,187,0,1007.995,64.726,93.5,228,21318,0,0,0.519,4.225
2025-10-23 08:59:55,96,189,0,1006.524,65.698,94.5,228,21546,0,0,0.614,4.772
2025-10-23 08:59:57,96,192,0,1004.88,64.631,96,227.984,21886.5,0,0,0.365,3.328
2025-10-23 08:59:59,96,190,0,1001.389,66.609,95,228,21660,0,0,0.468,3.537
2025-10-23 09:00:01,96,191,0,1010.304,67.735,95.5,228,21774,0,0,0.44,4
2025-10-23 09:00:03,96,191,0,999.262,66.186,95.5,228,21774,0,0,0.513,3.78
2025-10-23 09:00:05,96,94,0,1016.149,75.285,47,228,10716,0,0,0.479,4.181
2025-10-23 09:00:07,96,195,0,1011.462,62.199,97.5,228,22230,0,0,0.41,3.492
2025-10-23 09:00:09,96,188,0,1009.814,70.046,94,228,21432,0,0,0.41,3.649
2025-10-23 09:00:11,96,191,0,1008.073,65.244,95.5,228,21774,0,0,0.45,4.215
